"키워드보고서(2020.09.10.~2020.12.08.),osbc"
"캠페인","광고그룹","키워드","일별","노출수","클릭수","클릭률(%)","평균클릭비용(VAT포함,원)","총비용(VAT포함,원)"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","코딩배우기","2020.10.26.","29","1","3.45","4,268","4,268"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","코딩배우기","2020.10.27.","87","1","1.15","4,972","4,972"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","코딩배우기","2020.10.28.","117","2","1.71","4,846","9,691"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","코딩배우기","2020.10.29.","80","1","1.25","4,961","4,961"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","코딩배우기","2020.10.30.","376","1","0.27","4,312","4,312"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","코딩배우기","2020.10.31.","5","1","20","4,312","4,312"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","코딩배우기","2020.11.01.","38","1","2.64","4,829","4,829"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","코딩배우기","2020.11.02.","53","2","3.78","4,510","9,020"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","코딩배우기","2020.11.03.","66","1","1.52","4,279","4,279"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","코딩배우기","2020.11.04.","332","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","코딩배우기","2020.11.16.","137","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BDSK","2020.09.10.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BDSK","2020.10.16.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BDSK","2020.10.20.","3","1","33.34","77","77"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BDSK","2020.10.21.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BDSK","2020.10.28.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BDSK","2020.11.02.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BDSK","2020.11.03.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BDSK","2020.11.04.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BDSK","2020.11.16.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.09.10.","5","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.09.11.","4","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.09.13.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.09.14.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.09.15.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.10.16.","2","1","50","110","110"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.10.19.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.10.20.","4","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.10.21.","4","1","25","363","363"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.10.22.","8","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.10.23.","7","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.10.25.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.10.27.","5","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.10.28.","8","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.10.29.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.10.30.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.10.31.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.11.02.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.11.03.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.11.04.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","BLACKDUCK","2020.11.16.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","FOSSID","2020.09.10.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","FOSSID","2020.09.14.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","FOSSID","2020.10.16.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","FOSSID","2020.10.19.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","FOSSID","2020.10.21.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","FOSSID","2020.10.22.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","FOSSID","2020.10.25.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","FOSSID","2020.10.27.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","FOSSID","2020.10.28.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","FOSSID","2020.11.04.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.09.10.","155","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.09.11.","139","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.09.12.","99","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.09.13.","103","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.09.14.","140","1","0.72","165","165"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.09.15.","52","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.16.","96","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.17.","136","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.18.","98","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.19.","174","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.20.","84","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.21.","119","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.22.","110","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.23.","89","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.24.","140","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.25.","130","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.26.","12","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.27.","88","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.28.","265","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.29.","155","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.30.","123","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.10.31.","111","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.11.01.","112","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.11.02.","99","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.11.03.","87","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.11.04.","308","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","GPL","2020.11.16.","24","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.09.10.","7","3","42.86","77","231"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.09.12.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.09.13.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.09.14.","3","1","33.34","77","77"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.10.16.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.10.17.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.10.19.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.10.20.","4","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.10.21.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.10.22.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.10.23.","4","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.10.25.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.10.27.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.10.28.","2","1","50","77","77"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.10.29.","2","1","50","77","77"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.10.30.","1","1","100","77","77"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.11.02.","5","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.11.03.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.11.04.","2","2","100","77","154"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSBC","2020.11.16.","4","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.09.10.","229","1","0.44","946","946"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.09.11.","169","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.09.12.","160","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.09.13.","148","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.09.14.","250","1","0.4","869","869"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.09.15.","61","1","1.64","869","869"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.10.16.","142","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.10.17.","136","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.10.18.","121","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.10.19.","161","0","0","0","0"
